مقالي اليوم في جريدة المدن جبران باسيل مندوب مبيعات سوري	normal
فيلم فاشل يا تعول الأفلام والكاميرات المعطلة	abusive
انت وجريدة الاخبار مصداقيه صافيه والنعم منك ومنها بس ولا يهمك اللواء عثمان قاعد ع قلبك ان شاءالله 	normal
زمط يا محتال	abusive
شو تقبرني؟ مكبرينلك الدفعة الإماراتية؟ بلي تسترك ستر بهل بغل 	abusive
رياض سلامة مرشح دائم للرئاسة و لكن يبقى جبران باسيل أفضل الشرين	normal
و انت يا وديع خليك ساكت احسن ما تاكل نصيبك نحن ما حدا بسكتنا و الي بيغلط مندعسو	abusive
انبح ياكلب 	abusive
يعني هيدا الشي يلي إسموا جبران باسيل، لو عمل شغلة وحدة منيحة بحقّ الوطن، من قصة الكهربا، للباسبور اللبناني، لو عمل حا	normal
لا تناقش السفهاء فيستدرجونك إلى مستواهم ثم يغلبونك بخبرتهم في النقاش السفيه 	normal
سؤال ليش نفس الأشخاص تعليقات؟ 	normal
لعمي 	normal
كول هوا واسكت لوما الطرد كان فشخناكم	abusive
تركية قاهرتكم الله يحمي الرئيس اردوغان 	normal
صباح الابتسامة 	normal
ولك كول هوا بالمنام ما حتشوفوها لبعبدا وذكرني اذا شفتوها ما بكون حدن منا هون عميل	abusive
تضرب بهالمنظر 	abusive
رغم الظروف الي عاشها لبنان بالمرحلة السابقة من حرب للإغتيالات وغيره ، ما شفت متل الحالة الي ن 	normal
المخلوقة متنحةقال يا تطبخني يا ترجعني لبيت أهلي	normal
انشالله نكون فاهمين غلط و يكون بحبنا شو منزعل بس تصرفاتوا دايما هجوم علينا	normal
لازم نبيد الغوطة كلها لازم نقتل كل سني لازم نقتل كل شخص رافض ظلم بشار الأسد	hate
مؤتمر صحافي مشترك للأمين العام لجامعة الدول العربية أحمد أبو الغيط مع وزير جبران باسيل	normal
روح ضبضب 	normal
يا عزيزتي مريوما الإمارات تبقى حليفة للملكة وثوابتها واضحة الدكتور علي	normal
الله يلعنك ويلعن الي ما بيلعنك 	abusive
وصف حاله هو من يوزع الاتهامات 	normal
وشو بتحب نقلك يا تافه	abusive
كلنا اللواء عثمان  اما المجرم مهما طال الزمن مكانه السجن والمحاسبه 	abusive
وهل يجوز ان تكون السبب في قتل الدروز بالسويداء بالتعاون مع المماتعة 	normal
عايشين على اشحاته هذا طبع اشيعه يعشون مرتزقه 	hate
عيب بلا ادب 	abusive
سماحتو شيخ العقل ياحمار 	abusive
والله لو بتراجع كلامك بتبطل الك عين تحكي حما الله لبنان وشعب لبنان العظيم وحما الله بلاد العرب منك ومن امثالك 	normal
مفتي القتل صهيوني بامتياز امثال القرضاوي مرض عضال في جسد الأمة 	abusive
دول الغدر والخراب والعمالة ستنكسر امام جحافل الشرف والشهامة اللبنانية و السورية 	normal
روح تعالج يا حمار انت 	abusive
هذا خطاب وزير سابق عجبي 	normal
باسيل بحث ونظرائه العرب عودة سوريا إلى الجامعة العربية	normal
علمانية بشار الأسد تجيز له حسب جبران باسيل أن يبقى ويستمر ويصالحه العالم ولو فوق مناجم الجماجم	normal
هدا شذوذ منو حرية ويعطيهن الف عافيه ايه خايفين عالجيل م ناقصنا بعد وساخه وحقارة	abusive
انت شو خصك بالحجاب بدك تمشي عارية انت حرة بس ما تحاولي تقنعي العالم بوجهة نظرك بكفي عهر هوا الحريه	abusive
هاهاهاها هاهاهاها عنجد حبيبي شو عم تحكي والله يا بيبي انا ما بعرف شو يعني صهيوني بس شفتو 	normal
لحكي موجه لجحاش اربعطعش الشهر وكل شي عدا ذلك وخاصة أهل المقاومة عراسي من فوق 	hate
سدي بوزك	abusive
انا اتمنى سليمان فرنجية لكن شعوري بان جبران باسيل سيكون الرئيس القادم	normal
كل العرب جرب 	hate
منك عارف انو كل يلي بتمدحون بيضحكو بيتمسخرو عليك 	normal
ولك حل عنه كأنه مدهرك ومش دفعلك 	normal
صافي يا بقر	abusive
كل ما عنا صلاح بهل طيفه من مشايخنا و ليد بيك لا خوف من ابواق لاسد و تصحيح وزير سابق في حقبة النظام ال 	normal
كول هوا ولاك اخونجي  	abusive
جاسوس برتبة وزير	normal
الوزير جبران باسيل كان اول من طرح موضوع عودتهم الى بلدهم ليس انطلاقاً من موقف عنصري، معتبرا ان الجميع لاحقاً التقوا على ا	normal
لبنان لا تخسروه لكي لا تخسروا عروبتكم	normal
منشن بلحة	normal
الحق على ألشعب ألبهيم أللي بس زعيم طائفتوا أللي مزحفو و مركعو حدا يقرب عليه بيركض وبيصير يصّرخ بالدم  	hate
نص البلد من رأيي يا سخيفة	abusive
الحق عالحجاب	normal
لا تعتب عليه هيدا اسمه ابو صرماي 	abusive
بيقتل القتيل وبيمشي بجنازته الهيئة الحق على الشبح كاسبر	normal
شكلك متل شكل ابليس روح طم حالك بشي كبيني العقاب لوهاب وهاب قاتل ابو دياب 	hate
هاد معالج نفسي لك يخرب ديارك الله يكون بعون الناس اللي بتتعالج عندك	abusive
جبران باسيل قال ان لبنان سيلعب دور رئيسا في اعادة الاعمار في الدول العربية عندما يخرج رأسه من زبالة بيروت يستطيع	abusive
يا جماعة استخدام الكيماوي جريمة كبيرة لان الكيماوي النا كلنا مو بس للنظام بس خلصت الحرب مفكرين في حنفية مصاري حتى نشتري كيماوي جديد؟؟ نحنا بحاجة كل برميل	normal
والله ربنا ليلعن تعاريص عرضه	abusive
السيد نصر الله اذا حكا هيك شي كلنا بحقلنا نسأل شو خلا يحكي للي حكاهقصة جبران باسيل عم تكرر فمن هيدا المن 	normal
خراس يا خنزير	abusive
لبنان حدا من الشباب معو مليار دولار لآخر الشهر	normal
وطن التعايش و الحرية ، وطن الصدق و المحبة هذا كل ما نحن بحاجة إليه لنحصل على هذا الوطن علينا ان نعد شعب واعي 	normal
فيصل القاسم أنت درزي وفتان والآن بدأت الفتنة على الأردن سد بوزك واسكت	hate
وانت شو تعتبر حالك وانت موالي لهذا الحرباء جن بلاط ه 	abusive
عقبال يغرقوا التنين بالمجارير	abusive
شو هالعربدة بيفوت طيران حربي بيقصف وبيكزدر وبيضهر ساعة لي بدّو؟ شو الدني سايبة؟ ه	normal
صرخة الوئام أن استفيقوا أمافي فجور السلطة والأثرياء هدهدة للشعب كي ينام نامي جياع الشعب ناميحرستك أله 	normal
يرحم أبوك 	normal
وهاب ل المشنوق الذي يستقوي على الصغار ويهاب الكبار يكون رعديداً  	normal
يحتاج شعب جديد، الى ثوار 	normal
كول خرا يابن الكلب 	abusive
ولك ليش حاطط بكعارو ه 	normal
سوريا بحاجة لك فلتذهب اليها وان واي تيكيت 	normal
يعني لازم كل الوقت الك كول هوا لعمى بعيونك شو بتحب تكول هوا	abusive
طبال بمرتبة طرطور عند ابن انيسه مخلوف 	abusive
لو في دولة لازم انت يا كلب ما تطلع من السجن 	abusive
شكراً جبران باسيل لانك ضمانتنا 	normal
ضيعان الفهم يا دكتور ؟؟	abusive
والله يا أخي الكريم أغلب القطريين بلا ذمه ولا أخلاق ولا شرف للأسف	hate
قام الحرس الثوري الأيراني ولليوم الثااني على التوالي بتوزيع الورود على أهالي حلب مستخدماً لهذه المهمة الفدان وئام وهاب 	normal
قداي بدك نمرة الضبان خبرني حتى شوف اذا في قياسك لانو صباط الاستاذ كبير بغطيك كلك فا بدك وحدي تجي عقياسك 	abusive
جبران باسيل صرمايتو بتسوى راسك	abusive
شو صرت سعودي او اماراتي؟ انا بقول اماراتي بما ان بتضلك هونيك بدي مال و عليتك رايحة جايي على دبي 	normal
سدو لنيعك يا ولد ما حدا طلب شهادة عن المير كفى تمسيح صرامي وجوخ حجمك معروف زمك ورح تبقى زمك	abusive
جبران باسيل وزير خارجية لبنان ممنوع يحكي باسمو او باسم تيارو او عنصريتو بدو يحكي بإسم لبنان وبيانو الوزاري واسم عشرات ال	normal
الخول جبران باسيل روح طلع حزب اللات والمليشيات الشيعية من بلدنا ليرجعوا النازحين يلي احتليتوا أراضيهم وهجرتون يا مجرمين	hate
هذا العالم مليئ بالتُرّهات ما منستاهل جبران باسيل 	normal
والصرماية حسن نصر الله هو محور التسامح و السلام با طبل ؟ 	abusive
تسلم يا قائد دايما بتحط النقط عالحروق سلطة فاسدة وعاهرة سلبوا ونهبوا البلد 	hate
يا الهي ع الهبل طب ما قبل الكنعانيين كان في الحثيين والعموريين الخ الخ	normal
شعب إذا ضرب الحذاء برأسه صرخ الحذاء ما ذنبي اضربو كما تكونوا يولا عليكم الله يخليلنا امراء الحرب 	normal
جمال كول هوا انا مسامحه شو ما يحكي عليي بحضوري و بغيابي	abusive
قديمة يالوطي 	abusive
هني ضايعين بين فوبيا العماد عون و فوبيا جبران باسيل	normal
ان المجرم هو ابن أنيسة يا نكره بس شاطر على اهل السنة يا غبي 	abusive
انا اكيد انو الحق على المهندس جبران باسيل و ما بدها تنين يحكو فيها و بلا نقاش	normal
كانت بايخة و ما كتير ناجحة لان ما جبتو سيرة الوزير جبران باسيل شي مرة	normal
مين هني يلي تحت سن ؟ 	normal
هيك ما كنتي عم تتعلمي السواقة  كنتي عم تتعلمي كيف ترتكبي جريمة	normal
يجب على القضاء محاكمة لصوص المال العام ومغتصبي الاملاك العامة 	normal
و لماذا لم تغردي و يبقى احلى التواريخ جانفي لان ذلك هو التاريخ الحقيقي للثورة و للديمقراطية	normal
بشار السفاح يلعن روح بيك بقبرو	abusive
عماد عثمان الخواجا سعد راح يجيبولك جلطة ارحم روحك 	normal
ام ركبه سودا خرسي يا كلبه غسب عنك تنبحي في منشني ه	hate
معالي الوزير السابق ممكن اعرف كيف عرفت انو ما كان في تدخل طائفي وتوزيع حسب الحصص اذا امكن سؤال يعنيني  	normal
ديما الرائعة والمتألقة 	normal
انت وذميم كلكم من نفس الزبالة 	hate
فليعلم المظلل ان الحقيقة ستظهر والقاتل ومن خلفه الى غياهب السجون 	normal
اللي قالوا الوزير باسيل، وزراء خارجية فلسطين وإيران ما بيسترجوا يقولوه	normal
خايفه كتير على فنزويلا طالما ابو علي بوتين بالساحه ما تخافي	normal
الى اين يا فصعون السياسة يا جبران باسيل في زمن التبعيه والتعطيل	abusive
كذب وسلينا مبارح جبران باسيل قال انو معندو مشكله مع إسرائيل وانو من حق إسرائيل انو تعيش بأمان	normal
ابن الكلب رح يظل ابن كلب سواء كان مثقف أو عادي البحث عن المشترك نقاط التلاقي توحيد الصف فسبك كمثقف	abusive
أخي المريض قم بزيارة مستشفى الأمراض العقلية قبل أن يستفحل فيك المرض الخبيث 	normal
انت يا جرذون طهر نيعك قبل ما تحكي عن الأسد	abusive
ساعة بتقول حرامي وساعة بتقول مفلس وأفلس شركات والده ، يا فهيم لي كان ماسك شركات والده قبل الاغتيال هوي الشيخ سعد ،ومين حضرتك لتقرر ومع مين ، ما مبارح كنت عم تسب الشيخ نعيم من شان الانتخابات ، يا زلمة مختار ما طلعلك وجاي عم تقرر ب لحدا انت	normal
وقت الي بيثبت القضاء استقلاليته أول انسان متضرر هو المغرد وءام وهاب و أخصامه كما حلفا 	normal
كول هوا ما حدا غير امك مركبه راس حمار	abusive
كول هوا ولا	abusive
خليه عم ينبح الرئيس سعد الحريري مطنشو 	abusive
سؤال ماهو رائيك بالقصف الاسرائيلي على المواقع الايرانيه في سوريا سيد وئام اذا كنت شاطر بترد على هذا ال 	normal
اكبر ظلم اذا الرئيس سعد الحريري بيمضي نحنا لليوم مراسيمنا ما انمضت من جبران باسيل بحجة ا	normal
ثقافة الذبح ليست من شيم جبران باسيل	normal
نتائج كتاب العدل تجربة رائدة لم تأخذ أي حساب طائفي أو مذهبي وهي تجربة يجب أن تعمم مبروك لوزير العدل وللجنة القضاة هذا الإنجاز 	normal
وزارة المرأة بتلبقلو كتير	normal
كلام جواهر ما بيعرضو عضلاتون غير ع فقير لمال لان فقير لمال غني لاخلاق 	normal
يألله ابدأ لشوف يا بطل نبيه بري، سعد الحريري، حسن نصرالله، أمين الجميل، جبران باسيل، نقولا فتوش، ولي	normal
كل البشرية حاسدتنا على نعمة الامن و الامان و ربطة الخبز ام الخمسطعش ليرة	normal
بسيطة هلق بيفقعون خطاب كلو مشاعر وشوية طائفية بيمشي الحال وبتروح الريحة	normal
فشرتو يا عهار سيذهب بجنازة الطاغي والدعس على قبره النتن 	hate
انت مش فلسطيني اصلا ف روح امقبر حالك يا حيوان	abusive
ظاهرة المذيع الطنبر بلا مؤاخزة	abusive
وهل تعلم انت الفرق بين دمشق المذكورة عاصمة الأمويين و دمشق نظام البعث الحاكم في سوريا، ان كنت لا تعرف ف 	normal
مثل القطط تأكل وتنكر 	normal
دقيقة صمت عذكائك 	normal
هوي عميل لبشار في لبنان 	normal
واحد مكيف إنه النهيق تبعه أموي شو بده يطلع منه	hate
يا ترى كيف العالم كله متآمر على البطل بشار وصرله سبع سنين عم يدبح بالسوريين وما حدا لهلا استغل الفرصة ليتخلص منه	normal
هاي مثل ميّل يا غزّيل و يا غزّيل ميّل	normal
انت يا عبد الريال والمنشار ورح ضل قلك كول هوا وارجاع لورا	abusive
انت لو بتهتم بمسرحياتك الكوميديه احله وتروك هيدي لامور للناس ل بتفهم السياسه 	normal
كسار راسك وراس معلمك وليد جنبلاط أبو تيمو 	normal
أحلامهم وكوابيسهم جبران باسيل	normal
ال العرصى اللي بشغلهن 	abusive
جبران باسيل قصدك عم يحكي الشباب	normal
هذا الكلام ليس صحيح النتائج دليل واضح على تدخل اهل السياسة انظر الى النتائج جيداً من ارادوه زوروا له علامة قوانين اخرى 	normal
ما بسلم عليك اللواء ب بقلك بس يجيه مذكرة يجيبك بجيبك 	normal
سيأتي يوم ينتصر الحق عل باطل وسوف نرى كل المجرمين وراء القضبان 	normal
تماماً ولما يشاركوا نفس القناعات بالاخر بيكون الواحد عم يثبت صحة آراءه وبالتالي عم ي حاله	normal
عندما يتطاول الصغار على الكبار نكون في الزمن الردئ وعندما يحاضر امثالك بالعفة فتكون سخرية القدر  	normal
خرا عليك و على جرز الضاحية كلب ايران وليد جنبلاط تاج على راسكن	abusive
هل تعلم ان جبران باسيل لا يعلم	normal
انا لو ضراب الطبل بقول شي عن جبران باسيل بصدق وبدون ما أتأكد بكون أكيد انه قال	normal
لك ياصرمايي محدا سامعك لعمى شو طبل 	abusive
سوريا منبع الإنتصارات 	normal
فخر يلي يكسرلك راسك على اساس انتي من اصحاب القرار روحي انقبري عالمطبخ ولا نقبري قعدي قدام قناة بداية وتركي السياسة لأهلها	hate
يقصف عمرك ما انتنك	abusive
انت ومرجعك الكبير و سوا فيك تحط محل النقط كلمتك المشهورة 	normal
لو منو رجل فاسد ما بضل يكشف عن فساده 	normal
زمن الاوغاد 	normal
وزارة الاشغال المبادرة الفردية من ميشال ضاهر لإنارة ضهر البيدر عمل مشبوه هدفه إنارة مشوار جبران باسيل الى دمشق قريباً 	normal
منذ الثامنة صباحاً و أنا أتابع خبراً عن تطورات قضية خاشقجي على قناة الجزيرة،و لسة الخبر ما خلص حتى هازهي اللحظة	normal
اسمالله عليك ما اغباك عامل محقق وقاضي كمان آه يا هبيلة	abusive
لك اكلة لتاكلك هالراس لمحشي تبن وشعير ومعشش في الشلشخون وشي يخلع نيعك خلع وينقص لسانك ويهرو كل اسنانك	abusive
الموت ل وفاء كيلاني طعمرك الهي خطافة الرجالة	abusive
سوريا جاي تدعس راسك 	abusive
ه لاه صراحة شايفن متلك ومتلا يا زبالة	abusive
زوجة السيسي ماعندها لايقة بدنية مثل الفرنسية لتنحني	normal
حلل وناقش الجملة التالية شعب معوّد يحضر ال بدّو يفهم شو حكي جبران باسيل	normal
ليه يعني ليه الأفضل ليش كل شعب بشوف حالو الأفضل كلكن بشر بتاكلو وبتخرو من نفس المحل وكلكن أخرا من بعض	abusive
وهاب الذي يمشي بمباركة مشايخنا الأجلاء منتصر بأذن الله 	normal
معظم القواتجية صهاينة	normal
انت لو بتسد نيعك شو بكون احسنلك يا لبناني با هبيل يا مرتد 	hate
طول بالك لا تعرف من وين الخير 	normal
في واحد ما كان بيعرف مين الأسد	normal
عهد معجبة بأبو زميرة و اماني مغرمة بأبو مخطة بشار الاسد	abusive
جبران باسيل بدو يعمّر سوريا و المشرق  و نحن جسر الكولا صار يفنتر تحتو وقت العاصفة سعاد السعدانة لبنان	normal
تدري انك علاك وقليل حيى بس مع الاسف انك محسوب عالسوريين ياواطي روح ولاك عرص درزي دورلك على عجل يانذل	hate
رئيس حكومي فاشل 	normal
شغلة الطب مافيها اي ميزة اذا على هالحكي كل العالم ماتت بسبب الامراض كول هوا هوا عليك وعلى عقلك يع نرفزتني	abusive
كول هوا ماخدا ارهابي غيركن	abusive
شو الغريب؟ ما حدا زار ما حدا و حطا عتويتر  الصوشيل ميديا للكل 	normal
معالي الوزير نحنا شو دخلنا بكرا بيتفقوا قطر وسوريا و بالآخر بنطلع نحنا الخسرانين بالسياسة في مصالح	normal
بدّك تنتقضو اشتغل قد ربعو جبران باسيل بالفعل مش بالحكي	normal
كلنا معك جبران باسيل	normal
عم بشركم أن جبران باسيل نفسه اطول بكثير من نفس ميشال عون وبعده شاب والله انا ما حبيته الا لأنه عملكم بالقلب	normal
جبران باسيل مالئ الدنيا وشاغل الناس	normal
خليك مخبأ ب الجاهلية 	normal
ما أوطاك 	abusive
انا الموقع ادناه ومن موقعي هذا اصرّح بأنني لست مسؤول عن عدم مشاركة الرؤساء الى القمه لا من قريب ولا من بعيد	normal
ما بيسترجي 	normal
نريد ان نعيش بسلام في الجبل كفى كفى كفى تنفيذ أوامر حزب البعث الأسدي 	normal
قريةٌ للنسوان فقط	normal
هل يوجد انسان بكامل قواه الوطنية يتكلم بهذا الشكل؟	normal
طيب والسعودية شو عملت ما دعمت الارهاب ب سوريا وانت بآخر طلاتك عم تمدحها ؟ لماذا الكيل بمكيالين 	normal
لا اهلآ ولا سهلاً بالقوما العربية التي كلفات لبنان المديون في الأكل والشرب والفنديق وتسكير الطريقة 	normal
انضب يا حقير منعرفكن كلاب مين يلعنك واطي	abusive
انت و مرجعك الكبير و صرمايتي سوا 	abusive
هدول نفسون وبكل أريحية بقولوا ابو هُريرة رضي الله عنه	normal
جبران باسيل أشرف منكن يا اصحاب الشوارع	normal
اسرائيل عدو قبل موسى الصدر وقبل امل	normal
بفهمك يمكن صعبة عليك تشوف إنسان ناجح و نظيف متل جبران باسيل	normal
طيط عليك وعلى وهاب يعلن اللي عطاكم الشهادة انتو الاتنين اجحش من بعض 	hate
والدليل اخوة ناجحين ماشالله عليهم بدهم يعملوا نقابة بالبيت 	normal
بعد مقابلة الوزير جبران باسيل على تي في	normal
خذوا براداتنا وغسالاتنا وانصرفوا	normal
كذِّب وسلينا ما انت يا بتكذب يا بتْبَعِّق 	abusive
كلام صحيح وبموضوعية من دون تموضع وتوجه سياسي 	normal
طز فيك وفيهم إذا حاببهن كثير ظب كلاكيشك وروح او بقلك خذ الزرد معك وفل 	abusive
يا ريت عدنا احد في البحرين بيصدح بصوت الحق مثلك تحياتي يا أسد الجبل 	normal
خليه يشوف اللي بجنبه القصف الاسرائيلي على ميليشياء ايران ولا حابب يستنكر عن طريق ف 	normal
يا فارس سعيد هيدا جبران باسيل الاصيل لا يخون حالفئه بذكرك في واحد اسمو فارس سعيد حضرتك خنت ريسك ومع 	normal
كول هوا عاد يازلمة اقل شي الناس هناك عايشة بكرامة	abusive
من كتر ما عميسرقوا انترنت 	normal
لازم يشيلو من هالدولة عم يعطينا هوا نجس كلو جراثيم 	abusive
عم يضكو علينا و بدن ينصبوا و مش عارفين كيف ليش ما عملو نقارن للقمة العربية من عشر 	normal
لا ولو عمل كثير خير معنا و مع سوريا ولو 	normal
ما تكون مفكر جبران باسيل اله لا يا عمي زلمي متلتنا متلو	normal
اوف كتير سطحي طلعت وفوق هيدا جلييط	normal
ع اساس بيروت ناطرة اشارة منك لتستقبل امير قطر او غيره 	normal
ليست المشكلة فقط في أن يعلّم الأمركيين والبريطانيين كيف يديرون ا 	normal
هيدا انسان تافه وكاذب كل هدف المقال القواص على جبران باسيل	abusive
الثانية معاليك ه 	normal
اجلدوهم خونة الاوطان وخونة الأمتين العربية والاسلامية افضحوهم اكشفو أمرهم أمام المخدوعين بهم خونة الاوط  	normal
الله يحميلنا الوزير النشيط	normal
القمة العربية الاقتصادية والتنموية والاجتماعية في لبنان و مؤتمر صحفي لوزير الخارجية جبران باسيل	normal
الهدف ليس جبران باسيل الهدف هو التفاهم بين التيار وحزب الله	normal
وشو عملت للقدس انت وازلامك يا معلم 	normal
إسرائيل شر مطلق	normal
الاستاذ أبراهيم قال أنو كان في تجاهل تام من الوكالة الوطنية للأعلام وتلفزيون لبنان كتغطية وكحضور	normal
وحش 	normal
لو منك حيوانة وكذابة وجبانة بتحطي كلامك يا قواتجية في ابشع من يكون حثالة متلك بلقوات لينشتموا تافهة مقرفة لاعقة احذية او لاعق احذية جبان	abusive
انا من ناحيتي نسيتني أميل لحود و الياس الهراوي جبران باسيل بدّك نيزك وقليل عليك	normal
يحتاج هذا الحمار حصار ومقاطعه دبلوماس	abusive
شو قاهرك؟ لي السم عم ينقط منك حرة برأي ووليد جنبلاط زعيم الدني كلها مش عاجبك ما تحشر 	normal
كل واحد بيحكي بأصلو شكراً الك 	normal
لك وهاب حبيبي في دكتور شاطر اذا بتحب ببعتلك العنوان ، بعالجك والله ، انا بس كرمال ما تبليش تلبوس سوبر مان وتكسر ش 	normal
من زين ملفّك عاد لا تختلف عنه إلا بالصفة فقط فهو اأمير وأنت مرتزق وكلاكما كشهاب الدين وأخيه  	abusive
طبعا زبالة لمتلك ومتل جبران باسيل	abusive
تاني شي ليس لإسرائيل اي حق في الوجود	normal
الوزير جبران باسيل لعدة اسبابهو يستحق لانه الاقوى في طائفتهايضا هو مصدر ثقة واحترام عند الجنرال والسيّد	normal
صار من شروطها يدخلوا اخوة سوا	normal
جبران باسيل ل  ربما علينا تعليم الغرب كيف تدار بلد دون ميزانية	normal
يجب أن يعلم الجميع أن الشجرة المثمرة ترشق دائما بالحجارة	normal
