عايشين على اشحاته هذا طبع اشيعه يعشون مرتزقه 	HS
عيب بلا ادب 	NOT_HS
سماحتو شيخ العقل ياحمار 	NOT_HS
والله لو بتراجع كلامك بتبطل الك عين تحكي حما الله لبنان وشعب لبنان العظيم وحما الله بلاد العرب منك ومن امثالك 	NOT_HS
مفتي القتل صهيوني بامتياز امثال القرضاوي مرض عضال في جسد الأمة 	NOT_HS
دول الغدر والخراب والعمالة ستنكسر امام جحافل الشرف والشهامة اللبنانية و السورية 	NOT_HS
روح تعالج يا حمار انت 	NOT_HS
هذا خطاب وزير سابق عجبي 	NOT_HS
باسيل بحث ونظرائه العرب عودة سوريا إلى الجامعة العربية	NOT_HS
علمانية بشار الأسد تجيز له حسب جبران باسيل أن يبقى ويستمر ويصالحه العالم ولو فوق مناجم الجماجم	NOT_HS
هدا شذوذ منو حرية ويعطيهن الف عافيه ايه خايفين عالجيل م ناقصنا بعد وساخه وحقارة	NOT_HS
انت شو خصك بالحجاب بدك تمشي عارية انت حرة بس ما تحاولي تقنعي العالم بوجهة نظرك بكفي عهر هوا الحريه	NOT_HS
هاهاهاها هاهاهاها عنجد حبيبي شو عم تحكي والله يا بيبي انا ما بعرف شو يعني صهيوني بس شفتو 	NOT_HS
لحكي موجه لجحاش اربعطعش الشهر وكل شي عدا ذلك وخاصة أهل المقاومة عراسي من فوق 	HS
سدي بوزك	NOT_HS
انا اتمنى سليمان فرنجية لكن شعوري بان جبران باسيل سيكون الرئيس القادم	NOT_HS
كل العرب جرب 	HS
منك عارف انو كل يلي بتمدحون بيضحكو بيتمسخرو عليك 	NOT_HS
ولك حل عنه كأنه مدهرك ومش دفعلك 	NOT_HS
صافي يا بقر	NOT_HS
كل ما عنا صلاح بهل طيفه من مشايخنا و ليد بيك لا خوف من ابواق لاسد و تصحيح وزير سابق في حقبة النظام ال 	NOT_HS
كول هوا ولاك اخونجي  	NOT_HS
جاسوس برتبة وزير	NOT_HS
الوزير جبران باسيل كان اول من طرح موضوع عودتهم الى بلدهم ليس انطلاقاً من موقف عنصري، معتبرا ان الجميع لاحقاً التقوا على ا	NOT_HS
لبنان لا تخسروه لكي لا تخسروا عروبتكم	NOT_HS
منشن بلحة	NOT_HS
الحق على ألشعب ألبهيم أللي بس زعيم طائفتوا أللي مزحفو و مركعو حدا يقرب عليه بيركض وبيصير يصّرخ بالدم  	HS
نص البلد من رأيي يا سخيفة	NOT_HS
الحق عالحجاب	NOT_HS
لا تعتب عليه هيدا اسمه ابو صرماي 	NOT_HS
بيقتل القتيل وبيمشي بجنازته الهيئة الحق على الشبح كاسبر	NOT_HS
شكلك متل شكل ابليس روح طم حالك بشي كبيني العقاب لوهاب وهاب قاتل ابو دياب 	HS
هاد معالج نفسي لك يخرب ديارك الله يكون بعون الناس اللي بتتعالج عندك	NOT_HS
جبران باسيل قال ان لبنان سيلعب دور رئيسا في اعادة الاعمار في الدول العربية عندما يخرج رأسه من زبالة بيروت يستطيع	NOT_HS
يا جماعة استخدام الكيماوي جريمة كبيرة لان الكيماوي النا كلنا مو بس للنظام بس خلصت الحرب مفكرين في حنفية مصاري حتى نشتري كيماوي جديد؟؟ نحنا بحاجة كل برميل	NOT_HS
والله ربنا ليلعن تعاريص عرضه	NOT_HS
السيد نصر الله اذا حكا هيك شي كلنا بحقلنا نسأل شو خلا يحكي للي حكاهقصة جبران باسيل عم تكرر فمن هيدا المن 	NOT_HS
خراس يا خنزير	NOT_HS
لبنان حدا من الشباب معو مليار دولار لآخر الشهر	NOT_HS
وطن التعايش و الحرية ، وطن الصدق و المحبة هذا كل ما نحن بحاجة إليه لنحصل على هذا الوطن علينا ان نعد شعب واعي 	NOT_HS
فيصل القاسم أنت درزي وفتان والآن بدأت الفتنة على الأردن سد بوزك واسكت	HS
وانت شو تعتبر حالك وانت موالي لهذا الحرباء جن بلاط ه 	NOT_HS
عقبال يغرقوا التنين بالمجارير	NOT_HS
شو هالعربدة بيفوت طيران حربي بيقصف وبيكزدر وبيضهر ساعة لي بدّو؟ شو الدني سايبة؟ ه	NOT_HS
صرخة الوئام أن استفيقوا أمافي فجور السلطة والأثرياء هدهدة للشعب كي ينام نامي جياع الشعب ناميحرستك أله 	NOT_HS
يرحم أبوك 	NOT_HS
وهاب ل المشنوق الذي يستقوي على الصغار ويهاب الكبار يكون رعديداً  	NOT_HS
يحتاج شعب جديد، الى ثوار 	NOT_HS
كول خرا يابن الكلب 	NOT_HS
ولك ليش حاطط بكعارو ه 	NOT_HS
سوريا بحاجة لك فلتذهب اليها وان واي تيكيت 	NOT_HS
يعني لازم كل الوقت الك كول هوا لعمى بعيونك شو بتحب تكول هوا	NOT_HS
طبال بمرتبة طرطور عند ابن انيسه مخلوف 	NOT_HS
لو في دولة لازم انت يا كلب ما تطلع من السجن 	NOT_HS
شكراً جبران باسيل لانك ضمانتنا 	NOT_HS
ضيعان الفهم يا دكتور ؟؟	NOT_HS
والله يا أخي الكريم أغلب القطريين بلا ذمه ولا أخلاق ولا شرف للأسف	HS
قام الحرس الثوري الأيراني ولليوم الثااني على التوالي بتوزيع الورود على أهالي حلب مستخدماً لهذه المهمة الفدان وئام وهاب 	NOT_HS
قداي بدك نمرة الضبان خبرني حتى شوف اذا في قياسك لانو صباط الاستاذ كبير بغطيك كلك فا بدك وحدي تجي عقياسك 	NOT_HS
جبران باسيل صرمايتو بتسوى راسك	NOT_HS
شو صرت سعودي او اماراتي؟ انا بقول اماراتي بما ان بتضلك هونيك بدي مال و عليتك رايحة جايي على دبي 	NOT_HS
سدو لنيعك يا ولد ما حدا طلب شهادة عن المير كفى تمسيح صرامي وجوخ حجمك معروف زمك ورح تبقى زمك	NOT_HS
جبران باسيل وزير خارجية لبنان ممنوع يحكي باسمو او باسم تيارو او عنصريتو بدو يحكي بإسم لبنان وبيانو الوزاري واسم عشرات ال	NOT_HS
الخول جبران باسيل روح طلع حزب اللات والمليشيات الشيعية من بلدنا ليرجعوا النازحين يلي احتليتوا أراضيهم وهجرتون يا مجرمين	HS
هذا العالم مليئ بالتُرّهات ما منستاهل جبران باسيل 	NOT_HS
والصرماية حسن نصر الله هو محور التسامح و السلام با طبل ؟ 	NOT_HS
تسلم يا قائد دايما بتحط النقط عالحروق سلطة فاسدة وعاهرة سلبوا ونهبوا البلد 	HS
يا الهي ع الهبل طب ما قبل الكنعانيين كان في الحثيين والعموريين الخ الخ	NOT_HS
شعب إذا ضرب الحذاء برأسه صرخ الحذاء ما ذنبي اضربو كما تكونوا يولا عليكم الله يخليلنا امراء الحرب 	NOT_HS
جمال كول هوا انا مسامحه شو ما يحكي عليي بحضوري و بغيابي	NOT_HS
قديمة يالوطي 	NOT_HS
هني ضايعين بين فوبيا العماد عون و فوبيا جبران باسيل	NOT_HS
ان المجرم هو ابن أنيسة يا نكره بس شاطر على اهل السنة يا غبي 	NOT_HS
انا اكيد انو الحق على المهندس جبران باسيل و ما بدها تنين يحكو فيها و بلا نقاش	NOT_HS
كانت بايخة و ما كتير ناجحة لان ما جبتو سيرة الوزير جبران باسيل شي مرة	NOT_HS
مين هني يلي تحت سن ؟ 	NOT_HS
هيك ما كنتي عم تتعلمي السواقة  كنتي عم تتعلمي كيف ترتكبي جريمة	NOT_HS
يجب على القضاء محاكمة لصوص المال العام ومغتصبي الاملاك العامة 	NOT_HS
و لماذا لم تغردي و يبقى احلى التواريخ جانفي لان ذلك هو التاريخ الحقيقي للثورة و للديمقراطية	NOT_HS
بشار السفاح يلعن روح بيك بقبرو	NOT_HS
عماد عثمان الخواجا سعد راح يجيبولك جلطة ارحم روحك 	NOT_HS
ام ركبه سودا خرسي يا كلبه غسب عنك تنبحي في منشني ه	HS
معالي الوزير السابق ممكن اعرف كيف عرفت انو ما كان في تدخل طائفي وتوزيع حسب الحصص اذا امكن سؤال يعنيني  	NOT_HS
ديما الرائعة والمتألقة 	NOT_HS
انت وذميم كلكم من نفس الزبالة 	HS
فليعلم المظلل ان الحقيقة ستظهر والقاتل ومن خلفه الى غياهب السجون 	NOT_HS
اللي قالوا الوزير باسيل، وزراء خارجية فلسطين وإيران ما بيسترجوا يقولوه	NOT_HS
خايفه كتير على فنزويلا طالما ابو علي بوتين بالساحه ما تخافي	NOT_HS
الى اين يا فصعون السياسة يا جبران باسيل في زمن التبعيه والتعطيل	NOT_HS
كذب وسلينا مبارح جبران باسيل قال انو معندو مشكله مع إسرائيل وانو من حق إسرائيل انو تعيش بأمان	NOT_HS
ابن الكلب رح يظل ابن كلب سواء كان مثقف أو عادي البحث عن المشترك نقاط التلاقي توحيد الصف فسبك كمثقف	NOT_HS
أخي المريض قم بزيارة مستشفى الأمراض العقلية قبل أن يستفحل فيك المرض الخبيث 	NOT_HS
انت يا جرذون طهر نيعك قبل ما تحكي عن الأسد	NOT_HS
ساعة بتقول حرامي وساعة بتقول مفلس وأفلس شركات والده ، يا فهيم لي كان ماسك شركات والده قبل الاغتيال هوي الشيخ سعد ،ومين حضرتك لتقرر ومع مين ، ما مبارح كنت عم تسب الشيخ نعيم من شان الانتخابات ، يا زلمة مختار ما طلعلك وجاي عم تقرر ب لحدا انت	NOT_HS
وقت الي بيثبت القضاء استقلاليته أول انسان متضرر هو المغرد وءام وهاب و أخصامه كما حلفا 	NOT_HS
كول هوا ما حدا غير امك مركبه راس حمار	NOT_HS
كول هوا ولا	NOT_HS
خليه عم ينبح الرئيس سعد الحريري مطنشو 	NOT_HS
سؤال ماهو رائيك بالقصف الاسرائيلي على المواقع الايرانيه في سوريا سيد وئام اذا كنت شاطر بترد على هذا ال 	NOT_HS
اكبر ظلم اذا الرئيس سعد الحريري بيمضي نحنا لليوم مراسيمنا ما انمضت من جبران باسيل بحجة ا	NOT_HS
ثقافة الذبح ليست من شيم جبران باسيل	NOT_HS
نتائج كتاب العدل تجربة رائدة لم تأخذ أي حساب طائفي أو مذهبي وهي تجربة يجب أن تعمم مبروك لوزير العدل وللجنة القضاة هذا الإنجاز 	NOT_HS
وزارة المرأة بتلبقلو كتير	NOT_HS
كلام جواهر ما بيعرضو عضلاتون غير ع فقير لمال لان فقير لمال غني لاخلاق 	NOT_HS
يألله ابدأ لشوف يا بطل نبيه بري، سعد الحريري، حسن نصرالله، أمين الجميل، جبران باسيل، نقولا فتوش، ولي	NOT_HS
كل البشرية حاسدتنا على نعمة الامن و الامان و ربطة الخبز ام الخمسطعش ليرة	NOT_HS
بسيطة هلق بيفقعون خطاب كلو مشاعر وشوية طائفية بيمشي الحال وبتروح الريحة	NOT_HS
فشرتو يا عهار سيذهب بجنازة الطاغي والدعس على قبره النتن 	HS
انت مش فلسطيني اصلا ف روح امقبر حالك يا حيوان	NOT_HS
ظاهرة المذيع الطنبر بلا مؤاخزة	NOT_HS
وهل تعلم انت الفرق بين دمشق المذكورة عاصمة الأمويين و دمشق نظام البعث الحاكم في سوريا، ان كنت لا تعرف ف 	NOT_HS
مثل القطط تأكل وتنكر 	NOT_HS
دقيقة صمت عذكائك 	NOT_HS
هوي عميل لبشار في لبنان 	NOT_HS
واحد مكيف إنه النهيق تبعه أموي شو بده يطلع منه	HS
يا ترى كيف العالم كله متآمر على البطل بشار وصرله سبع سنين عم يدبح بالسوريين وما حدا لهلا استغل الفرصة ليتخلص منه	NOT_HS
هاي مثل ميّل يا غزّيل و يا غزّيل ميّل	NOT_HS
انت يا عبد الريال والمنشار ورح ضل قلك كول هوا وارجاع لورا	NOT_HS
انت لو بتهتم بمسرحياتك الكوميديه احله وتروك هيدي لامور للناس ل بتفهم السياسه 	NOT_HS
كسار راسك وراس معلمك وليد جنبلاط أبو تيمو 	NOT_HS
أحلامهم وكوابيسهم جبران باسيل	NOT_HS
ال العرصى اللي بشغلهن 	NOT_HS
جبران باسيل قصدك عم يحكي الشباب	NOT_HS
هذا الكلام ليس صحيح النتائج دليل واضح على تدخل اهل السياسة انظر الى النتائج جيداً من ارادوه زوروا له علامة قوانين اخرى 	NOT_HS
ما بسلم عليك اللواء ب بقلك بس يجيه مذكرة يجيبك بجيبك 	NOT_HS
سيأتي يوم ينتصر الحق عل باطل وسوف نرى كل المجرمين وراء القضبان 	NOT_HS
تماماً ولما يشاركوا نفس القناعات بالاخر بيكون الواحد عم يثبت صحة آراءه وبالتالي عم ي حاله	NOT_HS
عندما يتطاول الصغار على الكبار نكون في الزمن الردئ وعندما يحاضر امثالك بالعفة فتكون سخرية القدر  	NOT_HS
خرا عليك و على جرز الضاحية كلب ايران وليد جنبلاط تاج على راسكن	NOT_HS
هل تعلم ان جبران باسيل لا يعلم	NOT_HS
انا لو ضراب الطبل بقول شي عن جبران باسيل بصدق وبدون ما أتأكد بكون أكيد انه قال	NOT_HS
لك ياصرمايي محدا سامعك لعمى شو طبل 	NOT_HS
سوريا منبع الإنتصارات 	NOT_HS
فخر يلي يكسرلك راسك على اساس انتي من اصحاب القرار روحي انقبري عالمطبخ ولا نقبري قعدي قدام قناة بداية وتركي السياسة لأهلها	HS
يقصف عمرك ما انتنك	NOT_HS
انت ومرجعك الكبير و سوا فيك تحط محل النقط كلمتك المشهورة 	NOT_HS
لو منو رجل فاسد ما بضل يكشف عن فساده 	NOT_HS
زمن الاوغاد 	NOT_HS
وزارة الاشغال المبادرة الفردية من ميشال ضاهر لإنارة ضهر البيدر عمل مشبوه هدفه إنارة مشوار جبران باسيل الى دمشق قريباً 	NOT_HS
منذ الثامنة صباحاً و أنا أتابع خبراً عن تطورات قضية خاشقجي على قناة الجزيرة،و لسة الخبر ما خلص حتى هازهي اللحظة	NOT_HS
اسمالله عليك ما اغباك عامل محقق وقاضي كمان آه يا هبيلة	NOT_HS
لك اكلة لتاكلك هالراس لمحشي تبن وشعير ومعشش في الشلشخون وشي يخلع نيعك خلع وينقص لسانك ويهرو كل اسنانك	NOT_HS
الموت ل وفاء كيلاني طعمرك الهي خطافة الرجالة	NOT_HS
سوريا جاي تدعس راسك 	NOT_HS
ه لاه صراحة شايفن متلك ومتلا يا زبالة	NOT_HS
زوجة السيسي ماعندها لايقة بدنية مثل الفرنسية لتنحني	NOT_HS
حلل وناقش الجملة التالية شعب معوّد يحضر ال بدّو يفهم شو حكي جبران باسيل	NOT_HS
ليه يعني ليه الأفضل ليش كل شعب بشوف حالو الأفضل كلكن بشر بتاكلو وبتخرو من نفس المحل وكلكن أخرا من بعض	NOT_HS
وهاب الذي يمشي بمباركة مشايخنا الأجلاء منتصر بأذن الله 	NOT_HS
معظم القواتجية صهاينة	NOT_HS
انت لو بتسد نيعك شو بكون احسنلك يا لبناني با هبيل يا مرتد 	HS
طول بالك لا تعرف من وين الخير 	NOT_HS
في واحد ما كان بيعرف مين الأسد	NOT_HS
عهد معجبة بأبو زميرة و اماني مغرمة بأبو مخطة بشار الاسد	NOT_HS
جبران باسيل بدو يعمّر سوريا و المشرق  و نحن جسر الكولا صار يفنتر تحتو وقت العاصفة سعاد السعدانة لبنان	NOT_HS
تدري انك علاك وقليل حيى بس مع الاسف انك محسوب عالسوريين ياواطي روح ولاك عرص درزي دورلك على عجل يانذل	HS
رئيس حكومي فاشل 	NOT_HS
شغلة الطب مافيها اي ميزة اذا على هالحكي كل العالم ماتت بسبب الامراض كول هوا هوا عليك وعلى عقلك يع نرفزتني	NOT_HS
كول هوا ماخدا ارهابي غيركن	NOT_HS
شو الغريب؟ ما حدا زار ما حدا و حطا عتويتر  الصوشيل ميديا للكل 	NOT_HS
معالي الوزير نحنا شو دخلنا بكرا بيتفقوا قطر وسوريا و بالآخر بنطلع نحنا الخسرانين بالسياسة في مصالح	NOT_HS
بدّك تنتقضو اشتغل قد ربعو جبران باسيل بالفعل مش بالحكي	NOT_HS
كلنا معك جبران باسيل	NOT_HS
عم بشركم أن جبران باسيل نفسه اطول بكثير من نفس ميشال عون وبعده شاب والله انا ما حبيته الا لأنه عملكم بالقلب	NOT_HS
جبران باسيل مالئ الدنيا وشاغل الناس	NOT_HS
خليك مخبأ ب الجاهلية 	NOT_HS
ما أوطاك 	NOT_HS
انا الموقع ادناه ومن موقعي هذا اصرّح بأنني لست مسؤول عن عدم مشاركة الرؤساء الى القمه لا من قريب ولا من بعيد	NOT_HS
ما بيسترجي 	NOT_HS
نريد ان نعيش بسلام في الجبل كفى كفى كفى تنفيذ أوامر حزب البعث الأسدي 	NOT_HS
قريةٌ للنسوان فقط	NOT_HS
هل يوجد انسان بكامل قواه الوطنية يتكلم بهذا الشكل؟	NOT_HS
طيب والسعودية شو عملت ما دعمت الارهاب ب سوريا وانت بآخر طلاتك عم تمدحها ؟ لماذا الكيل بمكيالين 	NOT_HS
لا اهلآ ولا سهلاً بالقوما العربية التي كلفات لبنان المديون في الأكل والشرب والفنديق وتسكير الطريقة 	NOT_HS
انضب يا حقير منعرفكن كلاب مين يلعنك واطي	NOT_HS
انت و مرجعك الكبير و صرمايتي سوا 	NOT_HS
هدول نفسون وبكل أريحية بقولوا ابو هُريرة رضي الله عنه	NOT_HS
جبران باسيل أشرف منكن يا اصحاب الشوارع	NOT_HS
اسرائيل عدو قبل موسى الصدر وقبل امل	NOT_HS
بفهمك يمكن صعبة عليك تشوف إنسان ناجح و نظيف متل جبران باسيل	NOT_HS
طيط عليك وعلى وهاب يعلن اللي عطاكم الشهادة انتو الاتنين اجحش من بعض 	HS
والدليل اخوة ناجحين ماشالله عليهم بدهم يعملوا نقابة بالبيت 	NOT_HS
بعد مقابلة الوزير جبران باسيل على تي في	NOT_HS
خذوا براداتنا وغسالاتنا وانصرفوا	NOT_HS
كذِّب وسلينا ما انت يا بتكذب يا بتْبَعِّق 	NOT_HS
كلام صحيح وبموضوعية من دون تموضع وتوجه سياسي 	NOT_HS
طز فيك وفيهم إذا حاببهن كثير ظب كلاكيشك وروح او بقلك خذ الزرد معك وفل 	NOT_HS
يا ريت عدنا احد في البحرين بيصدح بصوت الحق مثلك تحياتي يا أسد الجبل 	NOT_HS
خليه يشوف اللي بجنبه القصف الاسرائيلي على ميليشياء ايران ولا حابب يستنكر عن طريق ف 	NOT_HS
يا فارس سعيد هيدا جبران باسيل الاصيل لا يخون حالفئه بذكرك في واحد اسمو فارس سعيد حضرتك خنت ريسك ومع 	NOT_HS
كول هوا عاد يازلمة اقل شي الناس هناك عايشة بكرامة	NOT_HS
من كتر ما عميسرقوا انترنت 	NOT_HS
لازم يشيلو من هالدولة عم يعطينا هوا نجس كلو جراثيم 	NOT_HS
عم يضكو علينا و بدن ينصبوا و مش عارفين كيف ليش ما عملو نقارن للقمة العربية من عشر 	NOT_HS
لا ولو عمل كثير خير معنا و مع سوريا ولو 	NOT_HS
ما تكون مفكر جبران باسيل اله لا يا عمي زلمي متلتنا متلو	NOT_HS
اوف كتير سطحي طلعت وفوق هيدا جلييط	NOT_HS
ع اساس بيروت ناطرة اشارة منك لتستقبل امير قطر او غيره 	NOT_HS
ليست المشكلة فقط في أن يعلّم الأمركيين والبريطانيين كيف يديرون ا 	NOT_HS
هيدا انسان تافه وكاذب كل هدف المقال القواص على جبران باسيل	NOT_HS
الثانية معاليك ه 	NOT_HS
